scenario_id,area,layer,cosine_distance,l2_distance,relative_l2,control_norm,partner_norm
scenario_020,employment,27,0.008390489943818413,35.970693944103516,0.1296823380387266,277.37542743377827,277.91635646961225
scenario_020,employment,28,0.00840608421990674,41.14272133304057,0.1297122656236777,317.1845093848269,317.421216012599
scenario_020,employment,29,0.010659234534654338,55.16771935580326,0.14564422995225645,378.7841054457685,375.77639898963923
scenario_020,employment,30,0.011164319518563004,64.74178084667763,0.14916143000138496,434.0383492306054,432.1085945759797
scenario_020,employment,31,0.011199844501902367,71.33329450286088,0.14925219007994867,477.93800857897213,473.254931349542
scenario_020,employment,32,0.010973467594319608,79.84400219065633,0.14774899906389333,540.4029989815916,535.4469087140744
scenario_020,employment,33,0.009826773195069971,84.27857063516545,0.13985160212002828,602.6285674069932,595.9711460830258
scenario_020,employment,34,0.008943830562535782,91.6633958736204,0.13352483235609713,686.48950353417,683.5113749864329
scenario_020,employment,35,0.010302338374784004,110.29117862632829,0.14319504665827323,770.2164369521236,760.3508173629124
scenario_020,employment,36,0.008487712173417594,122.63271085408425,0.13015866528776618,942.178613947501,939.9816270024397
scenario_020,employment,37,0.0065121112788486535,133.4835873553456,0.11393952305622489,1171.5301571823893,1163.1601281148442
scenario_020,employment,38,0.004465547788070734,146.4322980324327,0.09455557936798181,1548.6373095189056,1550.1477390166208
scenario_020,employment,39,0.018845739190059274,168.58220563718172,0.19610026325430213,859.6735304662233,872.2296380657774
scenario_021,employment,0,4.204672763596928e-05,0.11949092932768945,0.009478832331767087,12.606081123223477,12.575305480293865
scenario_021,employment,1,0.00010072307166264505,0.2497772807400352,0.014525864762236383,17.195346702482986,17.140434808994396
scenario_021,employment,2,0.00014167271872211895,0.3366432648790897,0.01775325056663899,18.96234515563548,18.852638922651703
scenario_021,employment,3,0.00019073972975813813,0.4444987197345997,0.019926648646009935,22.306747493317452,22.21430838354488
scenario_021,employment,4,0.0002467989933992998,0.6486722769974905,0.022503736593979293,28.82509197032807,28.92143187482975
scenario_021,employment,5,0.00022715841512999102,0.7470059294243397,0.021575527903384618,34.62283438761907,34.73103698827122
